ZCTA5CE10,GEOID10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,PARTFLG10,RegionID,SizeRank,RegionType,StateName,State,City,Metro,CountyName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,Population,Median_Age,Household_Income,Per_Capita_Income,Poverty_Count,Poverty_Rate
31563,1331563,288474273,2369399,+31.7513192,-082.1814643,N,71580,21716,Zip,GA,GA,Surrency,,Appling County,35956.0,36184.0,36488.0,36969.0,37053.0,36574.0,36238.0,36285.0,36508.0,36760.0,36213.0,36005.0,35684.0,36387.0,36363.0,36294.0,36058.0,36711.0,36891.0,37087.0,37208.0,37502.0,38739.0,39285.0,39720.0,38215.0,37886.0,37696.0,39137.0,40163.0,41340.0,41206.0,40973.0,40670.0,40619.0,41017.0,42080.0,43659.0,44271.0,44477.0,43473.0,43324.0,44115.0,46136.0,47586.0,48186.0,48783.0,49019.0,48748.0,48916.0,49780.0,50926.0,51714.0,51861.0,51653.0,51029.0,50624.0,50263.0,49589.0,49135.0,49503.0,49652.0,49754.0,49321.0,49112.0,48753.0,47951.0,47234.0,46358.0,46051.0,46127.0,46262.0,46100.0,45869.0,45119.0,44549.0,44237.0,44062.0,43860.0,43340.0,43741.0,43943.0,44569.0,44832.0,44989.0,44562.0,44089.0,43838.0,43576.0,43438.0,43173.0,43185.0,42812.0,42697.0,41990.0,41480.0,40856.0,40850.0,41871.0,42772.0,43686.0,43473.0,43665.0,43717.0,43870.0,43870.0,43655.0,43542.0,43591.0,44202.0,44193.0,43901.0,43152.0,43486.0,44008.0,44453.0,44824.0,44988.0,45457.0,45853.0,46265.0,46465.0,46323.0,46778.0,47164.0,47764.0,47627.0,47998.0,48026.0,48337.0,48604.0,48749.0,48995.0,48317.0,48395.0,48293.0,48962.0,49254.0,50011.0,50468.0,50600.0,50517.0,50500.0,50983.0,50672.0,50905.0,50756.0,50915.0,50478.0,50260.0,50189.0,50571.0,51352.0,52487.0,53419.0,54024.0,55219.0,56452.0,57111.0,56948.0,57792.0,58467.0,59067.0,58264.0,58164.0,58014.0,58230.0,57835.0,57766.0,57595.0,58080.0,58631.0,58610.0,58542.0,58242.0,58544.0,58574.0,58144.0,57286.0,56813.0,56442.0,56253.0,55792.0,55444.0,54810.0,54137.0,53383.0,52960.0,52366.0,52197.0,52346.0,52666.0,52552.0,52274.0,52043.0,52019.0,52200.0,52325.0,52772.0,53127.0,53540.0,53733.0,53795.0,53924.0,54203.0,54684.0,55122.0,55552.0,55950.0,56765.0,57443.0,58205.0,58698.0,59337.0,59786.0,60214.0,60609.0,61054.0,61668.0,62265.0,62933.0,63334.0,63641.0,63796.0,64099.0,64461.0,65328.0,66274.0,67066.0,67363.0,67549.0,68142.0,68718.0,69372.0,69918.0,70770.0,71648.0,72469.0,73077.0,73686.0,74558.0,75842.0,77039.0,77824.0,78360.0,78833.0,79605.0,80297.0,81078.0,81699.0,82129.0,82387.0,82453.0,82602.0,82812.0,83163.0,83776.0,84478.0,85126.0,85486.0,85866.0,86365.0,87174.0,87895.0,89180.0,90173.0,91493.0,92418.0,93407.0,93872.0,94377.0,94733.0,95631.0,96320.0,97256.0,98008.0,98526.0,98693.0,98539.0,98316.0,98291.0,98382.0,98293.0,98751.0,99086.0,99853.0,99584.0,99325.0,98869.0,98885.0,99163.0,99604.0,99994.0,100364.0,100865.0,101091.0,101141.0,100947.0,101369.0,101906.0,102601.0,103177.0,103634.0,104079.0,1369.0,41.5,42723.0,20906.0,263.0,19.21110299488678
31518,1331518,116990029,4159085,+31.5126067,-082.1850931,N,71545,25500,Zip,GA,GA,Bristol,,Appling County,45056.0,44734.0,44595.0,44085.0,43803.0,43054.0,42353.0,41580.0,40961.0,40780.0,40667.0,40806.0,40994.0,41504.0,41556.0,41251.0,40706.0,41111.0,41696.0,42275.0,43169.0,43604.0,44184.0,44112.0,44201.0,43696.0,43860.0,44854.0,45665.0,46266.0,46594.0,47615.0,47686.0,47658.0,47325.0,47855.0,48341.0,49016.0,49570.0,50167.0,51702.0,52802.0,54057.0,54493.0,55721.0,56927.0,58309.0,59494.0,60288.0,61497.0,62457.0,62909.0,63018.0,63324.0,64029.0,64143.0,64217.0,64364.0,64945.0,65228.0,65960.0,66339.0,66816.0,68017.0,69074.0,70095.0,70061.0,70805.0,70906.0,71458.0,71431.0,71815.0,72101.0,72725.0,73110.0,72751.0,72462.0,72340.0,72625.0,72658.0,73272.0,73504.0,74198.0,74292.0,74548.0,74173.0,74344.0,74807.0,75338.0,75253.0,75439.0,75482.0,75896.0,75774.0,75664.0,75643.0,75945.0,76675.0,77284.0,77237.0,76615.0,76311.0,76266.0,76569.0,76458.0,77183.0,77436.0,78667.0,78796.0,79882.0,79569.0,80118.0,80598.0,81428.0,81858.0,82004.0,82292.0,82057.0,81994.0,81138.0,81533.0,80791.0,81321.0,81455.0,82166.0,82948.0,83029.0,83601.0,83714.0,84465.0,85033.0,85591.0,85399.0,85024.0,84408.0,84103.0,84359.0,84679.0,85997.0,86814.0,87540.0,87522.0,87202.0,87622.0,87740.0,88294.0,88276.0,88085.0,87321.0,86108.0,85017.0,84175.0,83888.0,83968.0,84729.0,84314.0,82998.0,81599.0,81643.0,82626.0,83224.0,83246.0,82663.0,81855.0,81141.0,81262.0,80334.0,79790.0,80772.0,82907.0,84290.0,83731.0,83645.0,84146.0,85318.0,86324.0,87404.0,86469.0,87018.0,87964.0,90037.0,89846.0,89035.0,88265.0,86881.0,86020.0,84799.0,85214.0,84855.0,85190.0,85202.0,85002.0,83869.0,83544.0,83701.0,85147.0,86765.0,88281.0,89400.0,88931.0,88870.0,89566.0,89967.0,90221.0,89677.0,89798.0,89934.0,90111.0,90520.0,90721.0,91697.0,93021.0,94465.0,95443.0,96587.0,97971.0,99362.0,100082.0,100946.0,101523.0,102389.0,103099.0,103598.0,104564.0,105385.0,105849.0,106065.0,106352.0,107066.0,107752.0,108370.0,109658.0,110975.0,112558.0,113409.0,113434.0,113505.0,114463.0,115922.0,117336.0,118933.0,120832.0,122302.0,122758.0,122604.0,122506.0,122967.0,123693.0,124559.0,125096.0,125633.0,125910.0,126122.0,126219.0,126985.0,127626.0,128816.0,129362.0,130376.0,131451.0,132681.0,133554.0,134089.0,134533.0,135226.0,135758.0,136270.0,137337.0,138308.0,139541.0,140029.0,140814.0,141331.0,142180.0,142995.0,144312.0,145377.0,146186.0,146811.0,146944.0,147231.0,147899.0,148549.0,149368.0,149941.0,150376.0,150132.0,149717.0,150023.0,150917.0,151837.0,152345.0,152866.0,152853.0,153419.0,153705.0,154318.0,155010.0,156379.0,157703.0,158599.0,159264.0,160058.0,161389.0,933.0,40.2,31339.0,19195.0,235.0,25.18756698821008
31650,1331650,261983691,4672457,+31.3958235,-083.0253918,N,71619,16407,Zip,GA,GA,Willacoochee,,Atkinson County,32726.0,32871.0,32910.0,33182.0,33590.0,34183.0,34648.0,35039.0,35075.0,35208.0,35229.0,35871.0,36150.0,36704.0,36983.0,37305.0,37368.0,37653.0,38195.0,38808.0,39253.0,39784.0,40184.0,40074.0,40433.0,40375.0,40801.0,41044.0,41334.0,40531.0,39436.0,38685.0,39418.0,39752.0,40652.0,40572.0,40753.0,40690.0,41341.0,41730.0,42356.0,43509.0,45054.0,45873.0,45886.0,45872.0,45608.0,46066.0,46019.0,46734.0,46416.0,46499.0,46163.0,46314.0,46578.0,47098.0,47240.0,47842.0,48360.0,48924.0,49063.0,48945.0,48886.0,48827.0,49270.0,50143.0,50654.0,51012.0,51103.0,50939.0,50827.0,50650.0,51257.0,51983.0,52926.0,53537.0,53879.0,53755.0,53664.0,53830.0,54390.0,55116.0,55648.0,55971.0,56048.0,55952.0,55951.0,56253.0,56568.0,56762.0,57259.0,57595.0,58328.0,58596.0,59088.0,59294.0,59292.0,59792.0,60380.0,61225.0,61522.0,61962.0,62117.0,62318.0,62095.0,62254.0,62689.0,63600.0,64871.0,65128.0,64984.0,64361.0,64509.0,64773.0,64956.0,65559.0,66082.0,66413.0,66340.0,66291.0,66458.0,66642.0,67116.0,67241.0,67694.0,67639.0,68037.0,67866.0,68014.0,68065.0,68055.0,68004.0,67682.0,68018.0,68387.0,69048.0,69043.0,69044.0,68990.0,69207.0,69277.0,69352.0,69344.0,69450.0,69541.0,69291.0,69343.0,69240.0,69439.0,69275.0,69062.0,68886.0,68590.0,68788.0,69229.0,69633.0,69615.0,69433.0,68335.0,67538.0,66641.0,66690.0,66113.0,65272.0,64692.0,63993.0,63401.0,62203.0,61211.0,60305.0,60009.0,60048.0,59875.0,59539.0,59240.0,59250.0,58969.0,58649.0,58028.0,57840.0,57701.0,57742.0,57618.0,57003.0,56761.0,56276.0,56364.0,56192.0,56182.0,56028.0,56020.0,56108.0,56292.0,56662.0,57000.0,57441.0,57520.0,57766.0,57780.0,57871.0,58029.0,58357.0,58922.0,59358.0,59760.0,59808.0,60048.0,60406.0,60926.0,61343.0,61693.0,62133.0,62410.0,62468.0,62316.0,62276.0,62399.0,62747.0,63081.0,63271.0,63512.0,63709.0,64253.0,64916.0,65744.0,66601.0,67244.0,67993.0,68540.0,68953.0,69261.0,69585.0,69979.0,70340.0,70393.0,70295.0,70168.0,70185.0,70661.0,70674.0,71134.0,71470.0,72127.0,72707.0,72932.0,73408.0,73678.0,73967.0,74228.0,74653.0,75048.0,75973.0,76149.0,76772.0,76345.0,76588.0,76805.0,77161.0,77627.0,78060.0,78594.0,78579.0,78286.0,77760.0,77769.0,77469.0,78348.0,78642.0,79582.0,80112.0,80946.0,81650.0,82107.0,83197.0,84295.0,85352.0,86034.0,86763.0,87413.0,88138.0,88477.0,88684.0,88876.0,89402.0,89950.0,89957.0,89615.0,89363.0,89710.0,90408.0,90605.0,90585.0,90558.0,91085.0,91426.0,91626.0,91958.0,92540.0,93504.0,94512.0,95207.0,95724.0,96510.0,97628.0,3982.0,39.2,45625.0,26042.0,548.0,13.761928679055751
31552,1331552,221632440,2525671,+31.2898549,-082.5991463,N,71570,24005,Zip,GA,GA,Millwood,Waycross,Ware County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74144.0,73617.0,73478.0,73150.0,72491.0,70850.0,68917.0,67212.0,66196.0,65336.0,64918.0,64404.0,63905.0,63105.0,61871.0,60325.0,59353.0,59316.0,59670.0,60166.0,60121.0,59730.0,58596.0,57927.0,57473.0,57377.0,57284.0,56990.0,56465.0,56450.0,56604.0,56434.0,55904.0,55767.0,56017.0,56009.0,55756.0,55781.0,56084.0,57006.0,58007.0,58617.0,58774.0,58613.0,58920.0,59108.0,59559.0,59661.0,60137.0,60786.0,61898.0,62554.0,63094.0,63978.0,65155.0,66533.0,67107.0,68246.0,68910.0,70343.0,71214.0,72087.0,72006.0,72113.0,72143.0,72108.0,71809.0,71838.0,72745.0,73268.0,74106.0,73964.0,74351.0,74829.0,75909.0,76961.0,77952.0,79299.0,80959.0,82945.0,83471.0,83950.0,83968.0,84999.0,85661.0,85737.0,86183.0,87071.0,88496.0,89583.0,91022.0,92933.0,95431.0,97360.0,98568.0,100034.0,101316.0,103095.0,104001.0,105217.0,105673.0,106415.0,106775.0,106473.0,106572.0,106425.0,108267.0,109149.0,111126.0,112119.0,113508.0,113780.0,114974.0,115800.0,116319.0,115784.0,115286.0,115274.0,114847.0,115506.0,115941.0,117048.0,117152.0,118061.0,118458.0,119127.0,119551.0,120499.0,122085.0,123665.0,125482.0,126120.0,126822.0,127317.0,128733.0,130085.0,131597.0,133086.0,135077.0,137412.0,139135.0,140798.0,142169.0,1194.0,41.2,34792.0,16541.0,302.0,25.293132328308207
31554,1331554,510617984,33680882,+31.4860686,-082.6208130,N,71572,13243,Zip,GA,GA,Nicholls,Douglas,Coffee County,53198.0,53210.0,53126.0,53128.0,53226.0,53338.0,53209.0,52987.0,52876.0,52913.0,52974.0,53053.0,53943.0,54777.0,55667.0,55544.0,55483.0,55356.0,55507.0,55619.0,55735.0,55870.0,56057.0,56151.0,55057.0,53873.0,52914.0,53224.0,53491.0,53843.0,54246.0,54959.0,55221.0,55242.0,54882.0,54761.0,54504.0,54492.0,54021.0,53803.0,53148.0,52680.0,52398.0,51998.0,52022.0,51698.0,51991.0,52023.0,52597.0,53017.0,53902.0,54249.0,54784.0,54970.0,54953.0,54888.0,54858.0,55088.0,55153.0,55154.0,55233.0,55246.0,55219.0,55085.0,55321.0,55663.0,56160.0,56564.0,56911.0,57145.0,57435.0,57899.0,58701.0,59224.0,59600.0,59723.0,59969.0,60248.0,60567.0,60643.0,60514.0,60595.0,60603.0,60832.0,60455.0,60760.0,60924.0,61450.0,61416.0,61440.0,61231.0,61419.0,61754.0,62200.0,62652.0,62818.0,63219.0,63375.0,63894.0,64438.0,65136.0,65783.0,66446.0,67007.0,67611.0,67988.0,68403.0,68829.0,69337.0,69670.0,69821.0,69972.0,70169.0,70346.0,70655.0,71078.0,71457.0,71838.0,72184.0,72513.0,72800.0,73111.0,73465.0,73710.0,74172.0,74722.0,75135.0,75259.0,75464.0,75637.0,75804.0,75879.0,75981.0,76183.0,76491.0,76972.0,77000.0,76718.0,76292.0,76426.0,76676.0,77012.0,77120.0,76973.0,76819.0,76484.0,76315.0,75982.0,75925.0,76354.0,76798.0,77104.0,76902.0,77104.0,77128.0,78169.0,78802.0,79706.0,79326.0,78752.0,78116.0,77537.0,77284.0,76597.0,76002.0,74751.0,74006.0,72428.0,71219.0,69826.0,69463.0,69425.0,69206.0,68619.0,67822.0,67241.0,66910.0,66723.0,66418.0,66251.0,65939.0,65739.0,65270.0,64710.0,64272.0,64135.0,64118.0,63988.0,63730.0,63500.0,63335.0,63283.0,63533.0,63614.0,63960.0,64045.0,64275.0,64197.0,64152.0,64172.0,64322.0,64552.0,64819.0,65104.0,65144.0,65258.0,65164.0,65476.0,65718.0,66145.0,66410.0,66848.0,67203.0,67686.0,67966.0,68300.0,68610.0,69046.0,69596.0,70045.0,70479.0,70866.0,71354.0,71789.0,72305.0,72745.0,73207.0,73497.0,73866.0,74258.0,74870.0,75405.0,75993.0,76508.0,77056.0,77361.0,77681.0,77932.0,78506.0,79141.0,79764.0,80206.0,80279.0,80474.0,80571.0,81019.0,81597.0,82643.0,83347.0,83888.0,84157.0,84710.0,85433.0,86095.0,86800.0,87309.0,88002.0,88572.0,89255.0,89448.0,90075.0,90807.0,91750.0,92336.0,92708.0,93440.0,94164.0,95169.0,96020.0,96747.0,96885.0,97194.0,97518.0,98124.0,98413.0,98710.0,99163.0,99530.0,100115.0,100495.0,100850.0,100966.0,101391.0,102177.0,102947.0,103589.0,103679.0,103684.0,103735.0,103853.0,104195.0,104330.0,104755.0,105217.0,105733.0,105983.0,106151.0,106259.0,106918.0,107722.0,108465.0,109143.0,109549.0,110187.0,8293.0,37.9,49167.0,14325.0,955.0,11.51573616302906
31061,1331061,612538404,23760231,+33.0772818,-083.2461709,N,71410,1372,Zip,GA,GA,Milledgeville,Milledgeville,Baldwin County,74770.0,74690.0,74712.0,74705.0,74682.0,74666.0,74743.0,74894.0,75070.0,75205.0,75406.0,75625.0,76306.0,76915.0,77532.0,77618.0,77937.0,78189.0,78561.0,78811.0,79172.0,79486.0,79776.0,80096.0,79710.0,79558.0,79111.0,79638.0,80016.0,80669.0,80958.0,81375.0,81606.0,82167.0,82713.0,83307.0,84007.0,84650.0,85613.0,86373.0,86959.0,87425.0,87987.0,88512.0,89079.0,89471.0,89867.0,90138.0,90582.0,91172.0,92022.0,92621.0,93246.0,93493.0,93959.0,94403.0,95048.0,95561.0,96256.0,97005.0,97839.0,98234.0,98311.0,98374.0,98709.0,99395.0,99926.0,100474.0,100829.0,101255.0,101597.0,101902.0,102169.0,102542.0,102935.0,103299.0,103576.0,103807.0,104126.0,104195.0,104457.0,104774.0,105172.0,105414.0,105644.0,106055.0,106464.0,106866.0,107132.0,107361.0,107531.0,107293.0,107589.0,107752.0,108478.0,108775.0,109379.0,109939.0,110466.0,110867.0,111375.0,112102.0,112746.0,114958.0,115628.0,116654.0,116213.0,117147.0,117606.0,117922.0,118437.0,119216.0,120134.0,120828.0,121742.0,121831.0,122483.0,122782.0,123728.0,124194.0,124788.0,125457.0,126015.0,126476.0,126916.0,127371.0,127863.0,128077.0,128674.0,129247.0,130018.0,130384.0,130752.0,131074.0,131370.0,131653.0,131797.0,131870.0,131777.0,132009.0,132063.0,132236.0,132134.0,132159.0,132078.0,131985.0,131778.0,131571.0,131270.0,131168.0,130798.0,130344.0,129894.0,129515.0,129177.0,128692.0,128254.0,127677.0,127000.0,126089.0,125232.0,124149.0,123237.0,122171.0,121502.0,120728.0,120113.0,119212.0,118391.0,117692.0,117185.0,116893.0,116470.0,115963.0,115388.0,114835.0,113469.0,112077.0,110514.0,109784.0,108948.0,108286.0,107446.0,106498.0,105470.0,104650.0,103980.0,103434.0,103083.0,102760.0,102619.0,102191.0,101835.0,101351.0,101083.0,100919.0,101153.0,101390.0,101668.0,101777.0,102200.0,102664.0,103123.0,103471.0,103959.0,104503.0,105008.0,105454.0,105811.0,106197.0,106617.0,107139.0,107622.0,108172.0,108726.0,109433.0,110000.0,110572.0,111114.0,111763.0,112369.0,112952.0,113430.0,114012.0,114609.0,115218.0,115784.0,116257.0,116709.0,117152.0,117610.0,118104.0,118593.0,119083.0,119591.0,120049.0,120505.0,121001.0,121515.0,122005.0,122542.0,123148.0,123827.0,124412.0,124994.0,125608.0,126174.0,126641.0,126977.0,127094.0,127258.0,127426.0,127832.0,128095.0,128350.0,128607.0,128807.0,129040.0,129390.0,129999.0,130652.0,131442.0,132344.0,133238.0,133899.0,134526.0,135078.0,135654.0,136280.0,136844.0,137440.0,137833.0,138374.0,138922.0,139423.0,140147.0,140859.0,141584.0,142293.0,143110.0,144036.0,144837.0,145461.0,146126.0,146830.0,147501.0,147170.0,146597.0,146088.0,146497.0,147010.0,147473.0,147851.0,148236.0,148702.0,149212.0,149621.0,150030.0,151206.0,152473.0,153763.0,154388.0,154992.0,155620.0,43123.0,35.6,44237.0,22553.0,9200.0,21.33432275120005
30530,1330530,202731328,1894797,+34.2222977,-083.3936999,N,71178,12574,Zip,GA,GA,Commerce,Jefferson,Jackson County,72375.0,72656.0,72243.0,72283.0,72289.0,73013.0,73514.0,74302.0,74908.0,75658.0,75426.0,76215.0,76975.0,78940.0,80708.0,82311.0,83030.0,82566.0,82882.0,82926.0,83894.0,84577.0,87180.0,88299.0,88723.0,86484.0,85925.0,85338.0,86948.0,88119.0,88532.0,88830.0,88635.0,88918.0,88668.0,88314.0,88901.0,89990.0,90865.0,91127.0,90540.0,92366.0,94589.0,96622.0,97168.0,97074.0,96829.0,96611.0,97508.0,99192.0,100854.0,102567.0,104053.0,104253.0,104084.0,104365.0,105442.0,106743.0,108327.0,110340.0,112111.0,112949.0,113724.0,114969.0,116870.0,118628.0,120016.0,120604.0,121375.0,121740.0,122268.0,122488.0,122421.0,122706.0,122984.0,123292.0,123348.0,123403.0,124159.0,125036.0,125807.0,126523.0,126805.0,127284.0,127709.0,128689.0,129656.0,130048.0,130177.0,130097.0,130356.0,130974.0,131979.0,132729.0,132795.0,132889.0,133779.0,135299.0,136454.0,136928.0,137516.0,139134.0,140086.0,140363.0,139885.0,140111.0,142896.0,145469.0,146139.0,143983.0,142348.0,143110.0,144506.0,144954.0,145382.0,146157.0,147652.0,148936.0,148906.0,148856.0,149392.0,151026.0,152637.0,152872.0,152761.0,152933.0,153838.0,154874.0,155273.0,155344.0,155178.0,155250.0,155882.0,156945.0,157798.0,158331.0,158960.0,159450.0,160037.0,159533.0,159278.0,158862.0,159097.0,159187.0,158928.0,158613.0,158170.0,158455.0,158301.0,158407.0,157123.0,157873.0,158543.0,159890.0,159622.0,159072.0,158428.0,157687.0,157043.0,156043.0,154961.0,153557.0,152672.0,150974.0,149542.0,147733.0,146843.0,145950.0,145483.0,145040.0,144792.0,144386.0,144072.0,143617.0,143292.0,142688.0,141930.0,141093.0,140077.0,139354.0,138432.0,137709.0,136564.0,135357.0,134319.0,133543.0,132909.0,132176.0,131433.0,130754.0,130276.0,129624.0,129064.0,128514.0,128335.0,128280.0,128114.0,127913.0,127697.0,127792.0,128047.0,128297.0,128604.0,128970.0,129388.0,129681.0,129995.0,130336.0,130760.0,131310.0,132095.0,132870.0,133571.0,134307.0,134930.0,135870.0,136626.0,137641.0,138315.0,139090.0,139844.0,140658.0,141317.0,142023.0,142724.0,143696.0,144641.0,145484.0,146224.0,146823.0,147628.0,148333.0,149130.0,149797.0,150369.0,150911.0,151530.0,152069.0,152805.0,153304.0,154090.0,154593.0,155209.0,155909.0,156687.0,157320.0,157848.0,158104.0,158421.0,158699.0,159034.0,159448.0,159979.0,161017.0,162148.0,163187.0,163873.0,164901.0,166204.0,167583.0,168857.0,170098.0,171427.0,172865.0,174078.0,175208.0,176065.0,177084.0,178495.0,179815.0,181087.0,182586.0,184001.0,185239.0,186392.0,187638.0,189145.0,190039.0,191216.0,192147.0,192989.0,193758.0,194418.0,195354.0,196397.0,197706.0,198065.0,198253.0,198225.0,199316.0,200464.0,201470.0,202380.0,203109.0,204312.0,205267.0,206312.0,207365.0,209318.0,211464.0,213837.0,215797.0,217782.0,220162.0,6887.0,38.3,53518.0,23273.0,1001.0,14.53463046319152
